id,user_id,item_id,label
9300,430,7,4
9301,430,585,3.5
9302,430,257,2.5
9303,430,207,2.5
9304,431,799,4
9305,432,207,1
9306,432,10,2
9307,432,1,2.5
9308,432,215,4
9309,432,234,2.5
9310,432,211,3
9311,432,235,2
9312,432,205,1.5
9313,432,213,4
9314,432,216,3
9315,432,17,3
9316,432,2,4
9317,432,241,2
9318,432,11,4
9319,432,4,3
9320,432,217,3.5
9321,432,239,3.5
9322,432,12,2.5
9323,432,236,2.5
9324,432,7,4
9325,432,251,3
9326,433,875,4
9327,433,1220,4
9328,433,278,2
9329,433,341,1
9330,433,26,3.5
9331,433,1261,3.5
9332,433,1262,4
9333,433,143,3.5
9334,433,1263,4
9335,433,1264,3
9336,433,780,2
9337,433,1265,3
9338,433,845,3.5
9339,433,1266,4
9340,433,1267,3
9341,433,860,3
9342,433,1268,4
9343,433,781,3.5
9344,433,1269,3
9345,433,1270,2.5
9346,433,1230,3
9347,433,787,2.5
9348,433,675,4
9349,433,579,3.5
9350,433,2,0.5
9351,434,236,4
9352,434,5,3
9353,435,494,3.5
9354,435,207,1.5
9355,435,236,4
9356,435,5,3.5
9357,435,2,2.5
9358,435,278,4
9359,435,506,2
9360,435,435,3.5
9361,436,516,4
9362,436,1271,3.5
9363,436,512,1
9364,436,211,4
9365,436,250,3.5
9366,436,5,3
9367,436,6,3
9368,436,207,3
9369,436,726,4
9370,436,251,2.5
9371,436,1272,1
9372,436,2,3.5
9373,436,9,3.5
9374,436,307,4
9375,436,757,4
9376,436,247,3
9377,436,600,4
9378,436,17,4
9379,436,3,3
9380,436,1273,4
9381,436,286,4
9382,436,729,4
9383,436,253,3
9384,436,220,3
9385,437,248,2
9386,437,249,2
9387,437,6,3.5
9388,437,2,3
9389,437,219,3
9390,437,211,4
9391,437,236,4
9392,437,245,1.5
9393,437,4,4
9394,437,207,2.5
9395,437,252,1.5
9396,437,255,3.5
9397,437,212,0.5
9398,437,8,3.5
9399,437,215,3
9400,437,11,4
9401,437,241,0.5
9402,437,84,2
9403,437,13,4
9404,437,251,3
9405,437,244,1.5
9406,437,12,2
9407,437,17,3
9408,437,1,1.5
9409,437,253,3.5
9410,437,239,2
9411,437,9,3
9412,437,247,2
9413,437,10,2
9414,437,5,4
9415,437,121,1.5
9416,437,217,1
9417,437,205,1.5
9418,437,214,2.5
9419,437,220,1.5
9420,437,256,2
9421,437,233,1
9422,437,250,3.5
9423,437,246,2
9424,437,234,0.5
9425,437,206,2
9426,437,235,1.5
9427,437,3,2.5
9428,437,213,3
9429,437,216,1
9430,437,257,2
9431,437,7,3.5
9432,437,243,1
9433,437,210,1.5
9434,437,254,0.5
9435,438,250,4
9436,438,239,1
9437,438,8,4
9438,438,235,3
9439,438,5,4
9440,438,255,1.5
9441,438,1274,2.5
9442,438,2,3.5
9443,438,212,2.5
9444,438,257,1
9445,439,206,3.5
9446,439,234,3
9447,439,205,2.5
9448,439,233,3
9449,439,250,3.5
9450,439,1,4
9451,439,247,4
9452,439,5,3.5
9453,439,252,3.5
9454,439,255,3.5
9455,439,246,3
9456,439,2,3
9457,439,12,2
9458,439,248,3
9459,439,6,2.5
9460,439,216,2.5
9461,439,219,2
9462,439,210,3.5
9463,439,236,2
9464,439,13,3.5
9465,439,254,3
9466,439,217,3
9467,439,207,3.5
9468,439,249,3.5
9469,439,211,4
9470,439,213,3.5
9471,439,241,3.5
9472,439,84,4
9473,439,251,3.5
9474,439,253,4
9475,439,235,3
9476,439,3,3
9477,439,17,3
9478,439,239,3
9479,439,256,4
9480,439,215,4
9481,439,214,4
9482,439,8,3.5
9483,439,4,3
9484,439,121,4
9485,439,243,3
9486,439,220,3
9487,439,7,3
9488,439,212,3.5
9489,439,244,4
9490,439,9,2.5
9491,439,245,3
9492,439,11,3.5
9493,439,10,3.5
9494,439,257,3.5
9495,440,214,4
9496,440,10,4
9497,440,216,4
9498,440,215,3.5
9499,440,1,4
9500,440,11,3.5
9501,440,2,4
9502,440,13,4
9503,440,205,4
9504,441,8,4
9505,441,234,3
9506,441,216,3
9507,441,84,4
9508,441,207,3.5
9509,441,249,3
9510,441,250,3.5
9511,441,219,3.5
9512,441,254,3
9513,441,246,3.5
9514,441,206,3
9515,441,247,4
9516,441,205,3
9517,441,239,3
9518,441,213,3
9519,441,4,3
9520,441,210,3
9521,441,233,4
9522,441,248,3
9523,441,11,3.5
9524,441,1,3
9525,441,253,3
9526,441,220,4
9527,441,256,3
9528,441,214,3
9529,441,217,3
9530,441,17,4
9531,441,10,3
9532,441,211,3
9533,441,255,3.5
9534,441,13,3
9535,441,212,3
9536,441,245,3
9537,441,252,3
9538,441,236,3.5
9539,441,244,3
9540,441,5,4
9541,441,12,3.5
9542,441,6,3.5
9543,442,216,3
9544,442,84,3
9545,442,252,3
9546,442,219,3
9547,442,212,3
9548,442,6,3
9549,442,11,2.5
9550,442,2,3
9551,442,245,3
9552,442,248,2.5
9553,442,217,3
9554,442,253,3
9555,442,220,2
9556,442,236,3.5
9557,442,121,3
9558,442,244,3
9559,442,210,3
9560,442,206,3
9561,442,7,3
9562,442,4,3
9563,442,247,3
9564,442,8,3
9565,442,257,3
9566,442,239,3
9567,442,12,3
9568,442,10,3
9569,442,243,3.5
9570,442,215,3
9571,442,13,3
9572,442,251,4
9573,442,233,3
9574,442,3,3
9575,442,205,3
9576,442,213,3
9577,442,255,3
9578,442,207,3
9579,442,214,3
9580,442,5,3
9581,442,1,3
9582,442,17,3
9583,442,234,3
9584,442,211,3
9585,442,235,3
9586,442,249,3.5
9587,442,246,3
9588,442,250,3.5
9589,442,9,3.5
9590,442,256,3
9591,442,254,4
9592,442,241,2.5
9593,443,11,3.5
9594,444,246,3.5
9595,444,245,3
9596,444,236,3
9597,444,213,3
9598,444,255,3.5
9599,444,216,3
9600,444,205,4
9601,444,252,3.5
9602,444,254,4
9603,444,13,3.5
9604,444,215,3.5
9605,444,217,3
9606,444,5,3.5
9607,444,207,3.5
9608,444,7,3
9609,444,211,3
9610,444,11,4
9611,444,219,3
9612,444,253,3.5
9613,444,4,4
9614,444,6,3
9615,444,206,3.5
9616,444,121,3.5
9617,444,3,3
9618,444,244,3.5
9619,444,17,3
9620,444,247,3.5
9621,444,220,3
9622,444,239,3.5
9623,444,10,4
9624,444,9,3
9625,444,214,3
9626,444,210,3.5
9627,444,2,3.5
9628,444,1,3.5
9629,445,6,2
9630,445,4,2.5
9631,445,213,1.5
9632,445,219,3.5
9633,445,207,1.5
9634,445,216,3.5
9635,445,11,2.5
9636,445,2,3
9637,445,212,2.5
9638,445,233,2
9639,445,252,3.5
9640,445,5,2.5
9641,445,17,2
9642,445,215,1
9643,445,244,1.5
9644,445,234,3.5
9645,445,211,2.5
9646,445,13,1.5
9647,445,205,3
9648,445,1,1.5
9649,445,7,3.5
9650,445,255,0.5
9651,445,214,3.5
9652,445,10,2
9653,445,245,1.5
9654,445,246,1
9655,445,247,2
9656,445,239,3.5
9657,445,3,3.5
9658,445,210,2
9659,445,8,2
9660,445,217,2
9661,445,206,2.5
9662,445,253,2
9663,446,207,2.5
9664,446,8,2.5
9665,446,239,3.5
9666,446,2,4
9667,446,216,3
9668,446,236,3.5
9669,446,13,4
9670,446,241,3.5
9671,446,7,3.5
9672,447,215,2.5
9673,447,1,3
9674,447,207,3.5
9675,447,7,4
9676,447,17,4
9677,447,84,3.5
9678,448,84,3
9679,448,253,4
9680,448,6,4
9681,448,247,3
9682,448,3,4
9683,448,235,3
9684,448,469,4
9685,448,8,4
9686,448,1275,4
9687,448,843,2.5
9688,448,342,4
9689,448,4,4
9690,448,17,4
9691,448,219,4
9692,448,507,4
9693,448,215,3.5
9694,448,207,2.5
9695,448,11,3.5
9696,448,250,2.5
9697,448,236,4
9698,448,2,3.5
9699,448,5,4
9700,448,7,3.5
9701,448,620,4
9702,448,424,4
9703,448,12,2
9704,448,255,3
9705,449,11,3
9706,449,7,3
9707,449,236,4
9708,449,211,2
9709,449,3,3.5
9710,449,4,3
9711,449,239,2.5
9712,449,2,3.5
9713,449,5,4
9714,449,12,3
9715,449,8,3
9716,449,207,2
9717,449,6,4
9718,449,9,3.5
9719,449,84,3.5
9720,450,12,3
9721,450,246,2
9722,450,205,2.5
9723,450,215,3.5
9724,450,11,3
9725,450,7,3
9726,450,4,3
9727,450,1,3
9728,451,3,2
9729,451,2,4
9730,451,243,1.5
9731,451,219,2
9732,451,12,4
9733,451,212,1
9734,451,254,3
9735,451,250,2
9736,451,207,3
9737,451,6,1.5
9738,451,11,4
9739,451,253,2
9740,451,236,2.5
9741,451,249,2.5
9742,451,84,1.5
9743,451,247,1.5
9744,451,244,1.5
9745,451,10,4
9746,451,7,2.5
9747,451,210,2.5
9748,451,233,4
9749,451,248,2
9750,451,13,3.5
9751,451,1,0.5
9752,451,5,3.5
9753,451,252,3
9754,451,241,2
9755,451,216,3
9756,451,257,4
9757,451,206,3
9758,451,246,4
9759,451,4,4
9760,451,217,3.5
9761,451,9,4
9762,451,121,4
9763,451,256,2
9764,451,215,4
9765,451,213,3
9766,451,17,2
9767,451,205,0.5
9768,451,255,2
9769,451,214,3
9770,451,220,2.5
9771,451,245,2
9772,451,239,1.5
9773,451,234,2.5
9774,451,251,1.5
9775,451,235,0.5
9776,451,8,2
9777,451,211,4
9778,452,246,3
9779,452,5,3.5
9780,452,12,2.5
9781,452,241,4
9782,452,1276,2
9783,452,1277,3.5
9784,452,6,3.5
9785,452,234,3
9786,452,216,2
9787,452,121,4
9788,452,1123,4
9789,452,207,3
9790,452,144,4
9791,452,235,2.5
9792,452,250,3.5
9793,452,213,3.5
9794,452,1278,4
9795,452,219,3.5
9796,452,4,3
9797,452,9,4
9798,452,7,3
9799,452,1279,3
9800,452,264,3.5
9801,452,206,3
9802,452,1068,4
9803,452,257,3.5
9804,452,214,4
9805,452,1280,3.5
9806,452,1281,3.5
9807,452,205,1.5
9808,452,239,3
9809,452,842,4
9810,452,17,3
9811,452,1282,3
9812,452,1283,4
9813,452,210,3
9814,452,233,3.5
9815,452,215,4
9816,452,3,3
9817,452,11,3.5
9818,452,1,4
9819,452,253,3.5
9820,452,220,3
9821,452,212,3
9822,452,217,3
9823,452,245,3.5
9824,452,236,4
9825,452,244,4
9826,452,1284,3.5
9827,452,10,3
9828,452,211,3.5
9829,452,255,3.5
9830,452,1031,3.5
9831,452,13,4
9832,452,1285,4
9833,452,249,4
9834,452,252,4
9835,453,234,1
9836,453,3,1
9837,453,235,1
9838,453,2,1
9839,453,257,1
9840,453,215,1
9841,453,239,1
9842,453,214,1
9843,453,11,1
9844,453,212,1
9845,453,10,1
9846,453,1,1
9847,453,205,1
9848,453,216,1
9849,453,213,1
9850,453,13,1
9851,454,215,3
9852,454,7,4
9853,454,13,2.5
9854,454,207,3.5
9855,454,5,3.5
9856,454,8,3.5
9857,454,254,3.5
9858,454,216,4
9859,454,2,4
9860,454,257,3.5
9861,454,1,2.5
9862,454,213,4
9863,454,235,3
9864,454,3,3
9865,454,10,3.5
9866,454,239,4
9867,454,12,3
9868,454,11,3.5
9869,454,233,3.5
9870,454,217,3.5
9871,454,241,3.5
9872,454,17,3.5
9873,455,253,4
9874,455,236,2.5
9875,455,4,4
9876,455,233,4
9877,455,12,4
9878,455,207,2.5
9879,455,10,3
9880,455,5,3.5
9881,455,1,3
9882,455,215,4
9883,455,211,4
9884,455,3,4
9885,455,205,4
9886,455,255,4
9887,455,214,3.5
9888,455,84,3
9889,455,17,4
9890,455,234,3
9891,455,9,4
9892,455,254,3.5
9893,455,220,3
9894,455,219,3.5
9895,455,6,4
9896,455,11,4
9897,455,2,4
9898,455,8,3
9899,456,492,4
9900,456,17,3
9901,456,206,3
9902,456,11,3
9903,456,479,4
9904,456,475,3
9905,456,7,4
9906,456,207,3.5
9907,456,233,2.5
9908,456,517,3.5
9909,456,235,3.5
9910,456,390,3
9911,456,437,3.5
9912,456,1275,3
9913,456,448,4
9914,457,207,4
9915,457,7,4
9916,457,241,2.5
9917,457,211,3
9918,457,234,2.5
9919,457,11,4
9920,457,219,3
9921,457,253,1
9922,457,4,4
9923,457,257,2.5
9924,457,6,4
9925,457,233,3.5
9926,457,250,3
9927,457,206,3
9928,457,121,2.5
9929,457,3,3
9930,457,244,2.5
9931,457,17,3
9932,457,12,2.5
9933,457,247,2.5
9934,457,220,4
9935,457,249,2.5
9936,457,239,2.5
9937,457,10,3.5
9938,457,212,3
9939,457,9,3.5
9940,457,214,2
9941,457,210,2.5
9942,457,2,3.5
9943,457,1,2.5
9944,457,251,2.5
9945,457,246,2.5
9946,457,245,2.5
9947,457,236,2.5
9948,457,213,3
9949,457,235,2.5
9950,457,255,3
9951,457,216,2
9952,457,252,1.5
9953,457,205,2
9954,457,256,2
9955,457,8,3
9956,457,248,1.5
9957,457,254,3.5
9958,457,13,2.5
9959,457,215,3
9960,457,243,2.5
9961,457,217,2
9962,457,84,2
9963,457,5,3.5
9964,458,215,0.5
9965,459,235,3
9966,459,206,3.5
9967,459,246,2
9968,459,17,3.5
9969,459,234,2.5
9970,459,247,2.5
9971,459,5,3
9972,459,213,3.5
9973,459,216,3
9974,459,257,3.5
9975,459,7,4
9976,459,205,3
9977,459,220,3
9978,459,254,3
9979,459,250,2.5
9980,459,3,2.5
9981,459,248,2.5
9982,459,249,2.5
9983,459,6,2.5
9984,459,2,4
9985,459,219,2.5
9986,459,211,3.5
9987,459,243,3.5
9988,459,236,2.5
9989,459,245,2
9990,459,210,2.5
9991,459,252,3.5
9992,459,255,3.5
9993,459,212,3
9994,459,8,3.5
9995,459,215,2.5
9996,459,11,3.5
9997,459,241,3
9998,459,84,3.5
9999,459,13,2.5
10000,459,251,2.5
10001,459,12,3.5
10002,459,4,3
10003,459,207,2.5
10004,459,1,3.5
10005,459,253,3
10006,459,239,3
10007,459,9,3
10008,459,10,4
10009,459,121,2.5
10010,459,217,3.5
10011,459,214,2.5
10012,459,244,3
10013,459,256,2.5
10014,459,233,4
10015,460,210,2.5
10016,460,252,3.5
10017,460,254,2.5
10018,460,255,3
10019,460,212,2.5
10020,460,8,1
10021,460,215,1
10022,460,241,1
10023,460,248,4
10024,460,13,3.5
10025,460,211,2.5
10026,460,245,2.5
10027,460,4,4
10028,460,207,3
10029,460,1,1.5
10030,460,9,3
10031,460,10,3
10032,460,121,1.5
10033,460,11,3
10034,460,84,2.5
10035,460,251,2.5
10036,460,244,3
10037,460,12,2
10038,460,206,2.5
10039,460,17,3
10040,460,235,4
10041,460,253,2.5
10042,460,239,2.5
10043,460,247,2
10044,460,5,2.5
10045,460,213,3
10046,460,216,4
10047,460,257,2
10048,460,217,4
10049,460,205,2
10050,460,214,1.5
10051,460,220,1.5
10052,460,256,2.5
10053,460,250,2.5
10054,460,233,2.5
10055,460,246,3
10056,460,234,1
10057,460,3,1.5
10058,460,249,3
10059,460,6,3
10060,460,2,2
10061,460,7,2
10062,460,219,2
10063,460,243,1.5
10064,460,236,2
10065,461,5,4
10066,461,247,2.5
10067,461,207,3
10068,461,12,3
10069,461,220,3.5
10070,461,13,4
10071,461,215,2.5
10072,461,213,0.5
10073,461,8,4
10074,461,251,2.5
10075,461,216,2.5
10076,461,17,4
10077,461,236,4
10078,461,7,4
10079,461,219,2.5
10080,461,255,4
10081,461,1,0.5
10082,461,235,2.5
10083,461,2,0.5
10084,461,9,4
10085,461,245,4
10086,461,6,0.5
10087,461,244,3
10088,461,257,1
10089,461,211,3.5
10090,461,30,0.5
10091,462,17,3
10092,462,7,3
10093,463,1286,4
10094,463,215,4
10095,463,11,4
10096,463,13,4
10097,463,666,4
10098,463,1287,3
10099,463,1288,3
10100,463,1289,4
10101,463,1290,4
10102,463,1291,3
10103,463,1292,2.5
10104,464,9,4
10105,464,5,3.5
10106,464,1,4
10107,464,7,2.5
10108,464,255,3
10109,464,214,2
10110,464,1178,3
10111,464,245,2.5
10112,464,12,2.5
10113,464,121,3
10114,464,220,4
10115,464,3,3
10116,464,8,4
10117,464,253,4
10118,464,6,4
10119,464,247,2.5
10120,464,207,1.5
10121,464,216,4
10122,464,520,3.5
10123,464,598,3.5
10124,464,2,3.5
10125,464,4,4
10126,464,241,3.5
10127,464,713,3
10128,464,17,4
10129,464,257,3
10130,464,1293,4
10131,464,219,4
10132,464,458,4
10133,464,215,4
10134,464,234,4
10135,464,11,4
10136,464,250,4
10137,464,236,4
10138,464,211,4
10139,464,13,2.5
10140,465,12,3
10141,465,1,3.5
10142,465,2,2.5
10143,465,245,3
10144,465,17,3.5
10145,465,7,4
10146,465,216,2.5
10147,465,213,3
10148,465,239,3
10149,465,257,3.5
10150,465,207,2
10151,465,211,3
10152,465,215,4
10153,465,10,3
10154,465,9,3
10155,465,255,3
10156,465,236,4
10157,465,13,3
10158,465,11,3
10159,466,9,4
10160,466,7,4
10161,466,206,2
10162,466,257,4
10163,466,247,3
10164,466,214,3.5
10165,466,205,4
10166,466,239,4
10167,466,2,4
10168,466,17,4
10169,466,248,3
10170,466,210,2.5
10171,466,233,3
10172,466,215,4
10173,466,3,4
10174,466,11,4
10175,466,253,4
10176,466,1,4
10177,466,220,1
10178,466,256,3
10179,466,217,4
10180,466,243,2.5
10181,466,245,4
10182,466,236,4
10183,466,244,3.5
10184,466,211,4
10185,466,255,4
10186,466,10,2
10187,466,13,4
10188,466,84,4
10189,466,212,3
10190,466,249,2
10191,466,252,4
10192,466,246,4
10193,466,5,4
10194,466,12,2.5
10195,466,241,2
10196,466,6,3
10197,466,8,4
10198,466,234,3.5
10199,466,216,2
10200,466,121,3
10201,466,207,3
10202,466,251,2.5
10203,466,235,1
10204,466,250,2
10205,466,213,4
10206,466,219,2.5
10207,466,254,4
10208,466,4,4
10209,467,207,4
10210,467,6,3.5
10211,467,239,2.5
10212,467,250,3
10213,467,233,3
10214,467,219,3
10215,467,84,4
10216,467,244,2
10217,467,212,1.5
10218,467,245,2.5
10219,467,211,3.5
10220,467,254,3
10221,467,256,2
10222,467,3,4
10223,467,8,4
10224,467,5,3
10225,467,214,2
10226,467,10,3
10227,467,252,2.5
10228,467,11,4
10229,467,563,4
10230,467,220,3.5
10231,467,215,2
10232,467,789,3.5
10233,467,213,3
10234,467,241,2.5
10235,467,235,3
10236,467,13,3.5
10237,467,243,2
10238,467,206,3
10239,467,7,4
10240,467,257,3.5
10241,467,1,3.5
10242,467,248,3
10243,467,247,3
10244,467,17,2.5
10245,467,2,2
10246,467,249,2
10247,467,172,4
10248,467,4,3.5
10249,467,217,2
10250,467,210,2.5
10251,467,234,2.5
10252,467,253,2
10253,467,236,3.5
10254,467,12,4
10255,467,246,2
10256,467,9,4
10257,467,205,3.5
10258,467,121,2.5
10259,467,216,2.5
10260,467,251,3.5
10261,467,255,2.5
10262,468,217,1
10263,468,84,3
10264,468,206,3.5
10265,468,253,2.5
10266,468,6,4
10267,468,247,4
10268,468,216,4
10269,468,3,3
10270,468,256,2
10271,468,235,1.5
10272,468,318,4
10273,468,2,1
10274,468,212,3
10275,468,4,3.5
10276,468,251,0.5
10277,468,241,1
10278,468,17,3.5
10279,468,257,1.5
10280,468,213,3.5
10281,468,219,2
10282,468,215,4
10283,468,244,1.5
10284,468,207,3.5
10285,468,254,1.5
10286,468,11,1.5
10287,468,250,0.5
10288,468,236,3
10289,468,13,3.5
10290,468,249,1.5
10291,468,211,2
10292,468,205,0.5
10293,468,233,3
10294,468,252,3.5
10295,468,5,2
10296,468,1,4
10297,468,7,2
10298,468,243,2.5
10299,468,214,1
10300,468,234,2
10301,468,10,2
10302,468,248,2.5
10303,468,245,4
10304,468,246,1
10305,468,12,3
10306,468,9,4
10307,468,255,3
10308,468,239,1
10309,468,121,3.5
10310,468,220,3.5
10311,468,210,3.5
10312,468,8,1.5
10313,469,9,3
10314,469,250,4
10315,469,7,3.5
10316,469,2,4
10317,469,8,3.5
10318,469,219,4
10319,469,17,2
10320,469,11,3.5
10321,469,4,4
10322,469,5,3
10323,469,236,4
10324,470,241,4
10325,470,1,4
10326,470,235,3
10327,470,10,3.5
10328,470,206,4
10329,470,233,3
10330,470,216,4
10331,470,236,3.5
10332,471,219,2.5
10333,471,13,4
10334,471,252,2.5
10335,471,239,3
10336,471,11,4
10337,471,257,1.5
10338,471,17,3.5
10339,471,1,2
10340,471,10,3
10341,471,2,4
10342,471,256,4
10343,471,217,2
10344,471,216,2.5
10345,471,6,3.5
10346,471,7,2
10347,471,235,4
10348,472,211,4
10349,472,12,3
10350,472,3,3
10351,472,241,3
10352,472,250,4
10353,472,148,4
10354,472,522,4
10355,472,11,3
10356,472,4,2.5
10357,472,7,4
10358,472,13,3.5
10359,472,218,1.5
10360,472,592,0.5
10361,472,1,2
10362,472,220,3.5
10363,472,235,1
10364,472,253,2.5
10365,472,207,1.5
10366,472,5,0.5
10367,473,123,3
10368,473,5,4
10369,473,397,4
10370,473,8,3.5
10371,473,211,3.5
10372,473,239,2
10373,473,207,2.5
10374,473,7,4
10375,473,1072,3
10376,473,2,3
10377,473,215,4
10378,474,1,3
10379,475,4,4
10380,475,213,4
10381,475,2,1.5
10382,475,11,4
10383,475,236,4
10384,476,254,4
10385,476,13,4
10386,476,241,3.5
10387,476,10,4
10388,476,3,3.5
10389,476,11,3
10390,476,216,3.5
10391,476,7,3
10392,476,213,3.5
10393,476,1,3.5
10394,476,205,4
10395,477,255,0.5
10396,477,214,1
10397,477,220,3
10398,477,121,3
10399,477,245,3.5
10400,477,239,2.5
10401,477,251,2.5
10402,477,235,1
10403,477,8,3.5
10404,477,211,3
10405,477,3,4
10406,477,2,3
10407,477,243,2.5
10408,477,219,2
10409,477,12,1.5
10410,477,234,1
10411,477,212,4
10412,477,254,3
10413,477,250,2
10414,477,207,2.5
10415,477,11,4
10416,477,253,0.5
10417,477,236,3.5
10418,477,249,3
10419,477,84,2
10420,477,247,3.5
10421,477,244,1.5
10422,477,10,1.5
10423,477,7,0.5
10424,477,210,1.5
10425,477,233,2.5
10426,477,13,4
10427,477,1,3
10428,477,5,1
10429,477,6,2.5
10430,477,252,3
10431,477,241,1.5
10432,477,216,2.5
10433,477,257,1
10434,477,206,2.5
10435,477,4,3
10436,477,217,3.5
10437,477,9,4
10438,477,256,1.5
10439,477,248,2
10440,477,215,3
10441,477,213,1.5
10442,477,17,3
10443,477,205,3.5
10444,477,246,2
10445,478,207,2.5
10446,478,219,4
10447,478,9,1.5
10448,478,7,3
10449,478,473,4
10450,478,206,2.5
10451,478,480,3
10452,478,478,0.5
10453,478,714,1.5
10454,478,410,2
10455,478,214,0.5
10456,478,434,1
10457,478,1294,3.5
10458,478,1034,3.5
10459,478,1295,1.5
10460,478,591,1
10461,478,536,1
10462,478,278,1.5
10463,478,310,4
10464,478,1296,2
10465,478,539,2
10466,478,676,1.5
10467,478,204,0.5
10468,478,244,1.5
10469,478,31,1.5
10470,478,582,0.5
10471,478,10,3
10472,478,211,3.5
10473,478,548,1
10474,478,1297,3
10475,478,1298,2
10476,478,345,2.5
10477,478,20,1.5
10478,478,607,4
10479,478,459,2
10480,478,12,2.5
10481,478,1299,4
10482,478,241,2.5
10483,478,431,3
10484,478,659,4
10485,478,356,1.5
10486,479,728,3.5
10487,479,9,3.5
10488,479,278,4
10489,479,1036,1.5
10490,479,7,4
10491,479,3,4
10492,479,1300,3
10493,479,2,4
10494,479,8,3.5
10495,479,4,4
10496,479,1301,3.5
10497,479,913,4
10498,479,845,4
10499,479,322,3
10500,480,205,2.5
10501,480,11,3.5
10502,480,4,3.5
10503,480,7,1.5
10504,480,257,2.5
10505,481,17,3.5
10506,481,1295,4
10507,481,5,3.5
10508,481,7,4
10509,482,216,1
10510,482,219,4
10511,482,212,2
10512,482,6,2
10513,482,11,3.5
10514,482,2,1.5
10515,482,245,2.5
10516,482,236,3.5
10517,482,7,2.5
10518,482,4,3
10519,482,8,3.5
10520,482,257,2.5
10521,482,239,2
10522,482,12,2.5
10523,482,10,2.5
10524,482,215,3.5
10525,482,13,3
10526,482,3,2
10527,482,233,2.5
10528,482,205,1.5
10529,482,213,3.5
10530,482,255,3
10531,482,207,2.5
10532,482,214,0.5
10533,482,5,3
10534,482,1,2.5
10535,482,17,2
10536,482,234,2.5
10537,482,211,3
10538,482,235,3
10539,482,9,4
10540,482,254,2.5
10541,483,246,1
10542,483,205,1
10543,483,210,1
10544,483,121,1.5
10545,483,3,2.5
10546,483,10,2.5
10547,483,247,2.5
10548,483,239,2.5
10549,483,249,1
10550,483,243,4
10551,483,11,3.5
10552,483,244,0.5
10553,483,245,1.5
10554,483,235,3
10555,483,233,0.5
10556,483,217,0.5
10557,483,241,1.5
10558,483,6,1.5
10559,483,248,0.5
10560,483,12,1.5
10561,483,17,4
10562,483,220,2.5
10563,483,253,0.5
10564,483,215,3.5
10565,483,250,1
10566,483,255,2.5
10567,483,251,0.5
10568,483,84,2.5
10569,483,252,1.5
10570,483,7,1
10571,483,236,4
10572,483,206,0.5
10573,483,13,2.5
10574,483,207,1.5
10575,483,5,3.5
10576,483,8,4
10577,483,15,3
10578,483,254,1.5
10579,483,216,1
10580,483,4,2.5
10581,483,234,4
10582,483,2,1
10583,483,257,2.5
10584,483,256,0.5
10585,483,219,3.5
10586,483,1,3
10587,483,9,3.5
10588,483,211,4
10589,483,212,2
10590,483,213,1
10591,483,214,1
10592,484,3,3
10593,484,8,4
10594,484,207,2
10595,484,7,4
10596,484,206,1.5
10597,484,2,4
10598,484,253,2.5
10599,484,1,3
10600,484,236,4
10601,485,1302,3.5
10602,485,217,4
10603,485,205,4
10604,485,214,3.5
10605,485,220,3
10606,485,256,3.5
10607,485,250,3
10608,485,233,4
10609,485,246,4
10610,485,234,3.5
10611,485,3,4
10612,485,213,3
10613,485,257,3
10614,485,7,4
10615,485,219,3.5
10616,485,243,4
10617,485,236,3.5
10618,485,210,3.5
10619,485,254,3
10620,485,215,3.5
10621,485,241,3
10622,485,248,3
10623,485,249,3
10624,485,6,4
10625,485,13,3
10626,485,2,2.5
10627,485,211,4
10628,485,245,3.5
10629,485,4,3.5
10630,485,207,3.5
10631,485,252,3.5
10632,485,121,3.5
10633,485,255,4
10634,485,212,4
10635,485,10,3.5
10636,485,8,3
10637,485,11,4
10638,485,1303,3
10639,485,84,2.5
10640,485,251,3
10641,485,244,4
10642,485,235,3
10643,485,12,3.5
10644,485,206,3.5
10645,485,253,3.5
10646,485,17,3
10647,485,1,3.5
10648,485,239,3.5
10649,485,9,3.5
10650,485,247,3.5
10651,485,5,3
10652,485,408,3.5
10653,485,216,3.5
10654,486,9,3.5
10655,486,241,3.5
10656,486,13,3.5
10657,486,257,2
10658,486,5,3.5
10659,486,2,3.5
10660,486,219,3.5
10661,486,3,3
10662,486,215,3
10663,486,254,3
10664,486,7,2.5
10665,486,239,2
10666,486,11,4
10667,487,249,2.5
10668,487,250,3
10669,487,252,3.5
10670,487,246,3
10671,487,5,4
10672,487,12,2.5
10673,487,241,4
10674,487,6,2
10675,487,8,2.5
10676,487,216,4
10677,487,121,3
10678,487,207,4
10679,487,251,3.5
10680,487,235,4
10681,487,239,4
10682,487,213,3
10683,487,2,3.5
10684,487,219,2
10685,487,254,3
10686,487,4,4
10687,487,9,3
10688,487,7,2
10689,487,206,3
10690,487,257,2
10691,487,247,4
10692,487,214,3
10693,487,205,4
10694,487,243,2.5
10695,487,17,2
10696,487,248,3
10697,487,210,2.5
10698,487,233,2.5
10699,487,215,4
10700,487,3,3.5
10701,487,11,4
10702,487,253,2.5
10703,487,1,4
10704,487,220,4
10705,487,256,2
10706,487,212,3
10707,487,217,4
10708,487,245,4
10709,487,236,1
10710,487,244,3
10711,487,211,1.5
10712,487,255,2.5
10713,487,234,2.5
10714,487,10,3.5
10715,487,13,4
10716,487,84,3
10717,488,211,2
10718,488,13,3
10719,488,398,3.5
10720,488,90,4
10721,488,241,1.5
